Key,English,German
UI_KEYBIND_ZOOM_LEVEL,Toggle Zoom,Zoom umschalten
UI_KEYBIND_TASKBAR,Taskbar Functions,Taskleistenfunktionen
UI_KEYBIND_TASKBAR_N,Taskbar %d,Taskleiste %d
UI_KEYBIND_TASKBAR_SLOT,Taskbar Slot %d,Taskleistenslot %d
UI_KEYBIND_TASKBAR2_SLOT,2nd Bar Slot %d,Zweite Schnellzugriffsleiste %d
UI_KEYBIND_TASKBAR3_SLOT,3rd Bar Slot %d,Dritte Schnellzugriffsleiste %d
UI_KEYBIND_TASKBAR2,Additional Taskbars,Zusätzliche Aktionsleiste
UI_KEYBIND_FULLSCREEN,Toggle Fullscreen,Vollbild ein-/ausschalten
UI_KEYBIND_MAIN_MENU,Main Menu,Hauptmenü
UI_KEYBIND_TOGGLE_UI,Hide/Show UI,Benutzerschnittstelle anzeigen/ausblenden
UI_KEYBIND_TOGGLE_SCREENSHOT,Screenshot Mode,Screenshot Modus
UI_KEYBIND_GAME,Game Functions,Spielfunktionen
UI_KEYBIND_NONE,Not Bound,Ungebunden
UI_KEYBIND_UNBIND,Unbind the key,Tastenbelegung entfernen
UI_KEYBIND_TITLE,Keys,Tasten
UI_KEYBIND_RESET,Reset,Reset
UI_UPGRADECARD_TITLE,Socket Card Upgrade,Socket-Card-Verbesserung
UI_UPGRADECARD_REGISTER,Register material card.,Materialkarte einlegen.
UI_UPGRADECARD_INFO,Fuse 10 material cards to receive 1 higher-grade card.,"Kombiniere 10 Materialkarten, um eine höherwertige Karte zu erhalten."
UI_RESHUFFLECARD_TITLE,Weapon Socket Card Reshuffle,Neuordnung der Waffensockelkarte
UI_RESHUFFLECARD_REGISTER,Register weapon material card.,Waffen Materialkarte registrieren
UI_RESHUFFLECARD_INFO,Fuse 3 weapon material cards to receive 1 same grade card.,Verschmelze 3 Waffenmaterialkarten um eine gleichwertige Karte zu erhalten
UI_RESHUFFLECARD_CONFIRM,"If you reshuffle the cards, the cards used as materials disappear.\nDo you want to continue?","Wenn du die Karten neu mischst, verschwinden die Karten, die als Material verwendet wurden.\nWillst du fortfahren?"
UI_CONVERTSOULLINK_TITLE,Convert soul link,Seelengebunden umwandeln
UI_CONVERTSOULLINK_INFO,You can convert the item a soul-linked type.,Du kannst den Gegenstand in einen seelengebundenen Typ umwandeln.
UI_CONVERTSOULLINK_CONFIRM,The converted item cannot be returned.\nDo you want to continue?,Der umgewandelte Gegenstand kann nicht zurückgegeben werden.\nMöchtest du fortfahren?
UI_CONVERTSOULLINK_NOTAVAILABLE,This item cannot be converted.,Dieser Gegenstand kann nicht umgewandelt werden. 
UI_GUILD_SCROLLGADD_CONFIRM,The scroll will permanently increase the amount of members you can have in a guild by 5. If you join another guild it will have no effect on the new guild. Do you confirm the use?,"Diese Schriftrolle erhöht die Maximalanzahl der Mitglieder in deiner aktuellen Gilde dauerhaft um 5. Wenn du einer anderen Gilde beitrittst, wird sie die neue Gilde nicht beeinflussen. Fortfahren?"
UI_GUILD_TOOLTIP_EXP,Exp:,Erfahrung:
UI_GUILD_TOOLTIP_GOLD,Penya:,Penya:
UI_GUILD_TOOLTIP_LEVEL,#bNext level %d#nb,#bNächstes Level %d#nb
UI_CHANGECHANNEL_TITLE,Change Channel,Kanal wechseln
UI_CHANGECHANNEL_MSG,Select channel:,Kanal auswählen:
UI_REPORT_TITLE,Report,Melden
UI_REPORT_PLAYER_LABEL,Player,Spieler
UI_REPORT_REASON_LABEL,Reason,Grund
UI_REPORT_MESSAGE_LABEL,Message,Nachricht
UI_REPORT_SEND,Send,Senden
UI_REPORT_REASON0,Botting,Verwendung von illegaler Automatisierungssoftware
UI_REPORT_REASON1,Real money transfer,Echtgeldtransfer
UI_REPORT_REASON2,Cheating / hacking,Cheaten / Hacken
UI_REPORT_REASON3,Bad behavior,Schlechtes Benehmen
UI_REPORT_REASON4,Insults,Beleidigung
UI_REPORT_CONFIRM,Are you sure you want to report %s?\n\nAbuse of this feature may result in your account being banned.,"Bist du sicher, dass du %s melden möchtest?\n\nSolltest du Falschmeldungen abgeben, kann dein Konto gesperrt werden."
UI_APP_ACHIEVEMENTS_TIP,Displays the Achievements Menu.,Zeigt die Erfolge an.
UI_ACHIEVEMENTS_TITLE,Achievements,Erfolge
UI_ACHIEVEMENTS_GENERAL_TAB,General,General
UI_ACHIEVEMENTS_MONSTERS_TAB,Monsters,Monster
UI_ACHIEVEMENTS_CONSUMABLES_TAB,Consumables,Verbrauchsgegenstände
UI_ACHIEVEMENTS_TITLES_TAB,Titles & Badges,Titel & Abzeichen
UI_ACHIEVEMENTS_EVENTS_TAB,Events,Events
UI_ACHIEVEMENTS_PLAYTIME_TAB,Play time,Spielzeit
UI_ACHIEVEMENTS_CONNECTION_SERIES_TAB,Connection series,Anmeldeserie
UI_ACHIEVEMENTS_TOTAL_CONNECTION_TAB,Total connection,Gesamte Verbindungen
UI_ACHIEVEMENTS_DESCRIPTION,Description,Beschreibung
UI_ACHIEVEMENTS_DESCRIPTION_BINDS,This achievement is bound to your account.,Dieser Erfolg ist accountgebunden.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETMONSTERS,Monster(s) to kill: %s.,Zu tötende Monster: %s.
UI_ACHIEVEMENTS_DESCRIPTION_TARGETITEMS,Item(s) to use: %s.,Zu benutzende Gegenstände: %s.
UI_ACHIEVEMENTS_REWARD,Reward List,Belohnungen
UI_ACHIEVEMENTS_REWARD_TITLE,Title: #b%s#nb,Titel: #b%s#nb
UI_ACHIEVEMENTS_REWARD_LEVEL,Level %d,Level %d
UI_ACHIEVEMENTS_REWARD_CLAIMED,Claimed,Abgeholt
UI_ACHIEVEMENTS_REWARD_GOLD,Penya:,Penya:
UI_ACHIEVEMENTS_REWARD_ITEM,Item(s): %s,Gegenstand: %s
UI_ACHIEVEMENTS_REWARD_ATK,Attack rate on target(s): %d%%,Angriffsrate auf Ziel(e): %d%% 
UI_ACHIEVEMENTS_PROGRESSION,Progression,Fortschritt
UI_ACHIEVEMENTS_CARD_LEVEL,Level %d,Level %d 
UI_ACHIEVEMENTS_CARD_BONUS,Attack +%s%%,Angriff +%s%%
UI_ACHIEVEMENTS_NOTITLE,No Title,Keinen Titel ausgewählt.
UI_ACHIEVEMENTS_NOTITLE_DESCRIPTION,Do not show any title.,Keinen Titel anzeigen.
UI_ACHIEVEMENTS_PVPTITLE,PVP Title,PvP Titel
UI_ACHIEVEMENTS_PVPTITLE_CURRENT,"(Currently ""%s"")","(Zurzeit ""%s"")"
UI_ACHIEVEMENTS_PVPTITLE_DESCRIPTION,Show your current PVP title.,Zeige deinen aktuellen PvP Titel.
UI_ACHIEVEMENTS_TITLES_SELECT,Select,Auswählen
UI_ACHIEVEMENTS_TITLES_FROM,From,Von
UI_ACHIEVEMENTS_CLAIMBTN,Claim,Abholen
UI_ACHIEVEMENTS_CLAIMTIP,Receive your rewards!,Erhalte deine Belohnungen!
UI_ACHIEVEMENTS_CLAIMTIP_RAND,Spin the wheel! Will you be lucky today?,Drehe das Rad! Wirst du heute Glück haben?
UI_ACHIEVEMENTS_AVAILABLE,Available,Verfügbar
UI_ACHIEVEMENTS_COMPLETED,This achievement has been completed!,Diese Errungenschaft wurde abgeschlossen!
UI_TOOLTIP_PARTY_LEVEL,Required Party Level: %d,Benötigtes Partylevel: %d
UI_TOOLTIP_PARTY_POINTS,Required Points: %d,Benötigte Punkte: %d
UI_PARTY_PERMANENT_CONFIRM,Members of your party will no longer be ejected automatically when they are offline. If you create or join another party it will have no effect on the new party. Do you confirm the use?,"Mitglieder deiner Party werden nicht mehr automatisch entfernt, wenn sie offline sind. Wenn du eine neue Party gründest oder einer anderen Party beitretest, hat es keinen Effekt auf die neue Party. Fortfahren?"
UI_PARTY_PERMANENT,Permanent Party,Dauerhafte Party
UI_SEARCHPARTY_TITLE,Search Party,Partysuche
UI_SEARCHGUILD_TITLE,Search Guild,Gildensuche
UI_GROUPSEARCH,Search,Search
UI_TOOLTIP_TRANSMUTE,Transmutation:,Transmutation:
UI_TOOLTIP_RARITY,Rarity:,Seltenheit:
UI_TOOLTIP_RARITY_NORMAL,Common,Gewöhnlich
UI_TOOLTIP_RARITY_RARE,Uncommon,Außergewöhnlich
UI_TOOLTIP_RARITY_STRONG,Rare,Selten
UI_TOOLTIP_RARITY_UNIQUE,Unique,Unique
UI_TOOLTIP_RARITY_VERYRARE,Very Rare,Sehr selten
UI_TOOLTIP_RARITY_ULTIMATE,Ultimate,Ultimate
UI_WORLD_CASTING,Casting,Zaubern
UI_WORLD_HARVESTING,Harvesting,Ernten
UI_WORLD_OPENING,Opening,Opening
UI_WORLD_CHARGING,Charging,Charging
UI_NAVIGATOR_LOCALTIME,Local Time,Ortszeit
UI_NAVIGATOR_SERVERTIME,Server Time,Serverzeit
UI_NAVIGATOR_MADRIGALTIME,Madrigal Time,Madrigal Zeit
UI_UPGRADESAFE_STOP,Stop,Stop
UI_UPGRADESAFE_RESET,Reset,Reset
UI_UPGRADESAFE_MATERIAL_NORMAL,Power Dice,Power Dice
UI_UPGRADESAFE_MATERIAL_ULTIMATE,Sun Stone,Oricalkum
UI_UPGRADESAFE_MATERIAL_ELEMENT,Card,Karte
UI_UPGRADESAFE_COST,#b%s#nb per attempt,#b%s#nb pro Versuch
UI_UPGRADESAFE_TARGET_PIERCING,Piercing Goal,Zielanzahl
UI_UPGRADESAFE_TARGET,Upgrade Goal,Zielbonus
UI_UPGRADESAFE_CURRENT_PIERCING,~Piercings~,Anzahl der Sockel
UI_UPGRADESAFE_CURRENT,~Current Value~,Derzeitiger Bonus
UI_SEARCHGROUP_MODE_NO,Not findable,Nicht auffindbar
UI_SEARCHGROUP_MODE_CONFIRM,Leader approval,Anführerbestätigung
UI_SEARCHGROUP_MODE_FREE,Join freely,Freier Beitritt
UI_GROUPSEARCH_REFRESH,Refresh,Aktualisieren
UI_GROUPSEARCH_FILTER,Filter:,Filter:
UI_GROUPSEARCH_SORT,Sort:,Sortieren:
UI_GROUPSEARCH_PARTYNAME,Party Name,Party Name
UI_GROUPSEARCH_GUILDNAME,Guild Name,Gildenname
UI_GROUPSEARCH_LEADER,Leader,Anführer
UI_GROUPSEARCH_MASTER,Master,Master
UI_GROUPSEARCH_LEVEL,Level,Level
UI_GROUPSEARCH_MEMBERS,Members,Mitglieder
UI_GROUPSEARCH_BUFFS,Buffs,Buffs
UI_GROUPSEARCH_LEADERLEVEL,Leader Level,Level des Anführers
UI_GROUPSEARCH_LEADERNAME,Leader Name,Name des Anführers
UI_GROUPSEARCH_MASTERLEVEL,Master Level,Meisterlevel
UI_GROUPSEARCH_MASTERNAME,Master Name,Name des Meisters
UI_GROUPSEARCH_ALL,All,Alle
UI_GROUPSEARCH_FRIENDS,Friend Leaders,Freundesanführer
UI_GROUPSEARCH_STRANGERS,Stranger Leaders,Fremdenanführer
UI_GROUPSEARCH_MASTERFRIENDS,Friend Masters,Freundesmeister
UI_GROUPSEARCH_MASTERSTRANGERS,Stranger Masters,Fremdenmeister
UI_GROUPSEARCH_JOIN,Join,Eintreten
UI_GROUPSEARCH_LEADERAPPROVAL,Your request must be approved by the Leader,Deine Anfrage muss vom Anführer angenommen werden
UI_GROUPSEARCH_MASTERAPPROVAL,Your request must be approved by the Master,Deine Anfrage muss vom Meister genehmigt werden
UI_PARTY_JOINQUESTION,%s wants to join your party. Do you accept?,%s möchte deiner Party beitreten. Möchtest du annehmen?
UI_GUILD_SEARCHNOTICE,Search Notice,Suchnotiz
UI_GUILD_SEARCHNOTICE_TIP,Setup the notice in Guild Search.,Erstelle die Notiz in der Gildensuchfunktion.
UI_DAMAGEMETER_RESET,Reset Damage Statistics,Schadensstatistiken zurücksetzen
UI_DAMAGEMETER_TITLE,Damage Stats %d/%d,Schadensstatistiken %d/%d
UI_TOOLTIP_SKILL_NOFLY,Flying: No,Fliegen: Nein
UI_DAMAGEMETER_TOGGLE,Show/hide Damage Statistics,Schadensstatistiken anzeigen/ausblenden
UI_SHOP_QUICK_SELL,Quick Sell,Schnellverkauf
UI_SHOP_QUICK_SELL_TIP,Quickly sell a category of items.,Schnellverkauf einer Kategorie an Items
UI_SHOP_BUY_BACK,Buy Back,Rückkauf
UI_SHOP_BUY_BACK_TIP,Purchase back items that you recently sold by mistake.,"Kaufe Items zurück, die du versehentlich verkauft hast."
UI_SHOP_QUICK_SELL_CONFIRM,Sell,Verkaufen
UI_SHOP_QUICK_SELL_TOTAL,Total:,Gesamtpreis:
UI_SHOP_QUICK_SELL_UNCOMMON,Uncommon & Lower,Ungewöhnlich & niedriger
UI_SHOP_QUICK_SELL_RARE,Rare & Lower,Selten & niedriger
UI_SHOP_QUICK_SELL_FOOD,Food,Nahrung
UI_SHOP_QUICK_SELL_POTION,Potion,Flask
UI_SHOP_BACK_TITLE,Buy back item,Gegenstand zurückkaufen
UI_SHOP_BACK_CONFIRM,Do you want to purchase back the item for %s penya?,Möchtest du diesen Gegenstand für %s Penya zurückkaufen?
UI_TOOLTIP_BOWRANGE,Bow Range,Bogenreichweite
UI_TOOLTIP_SKILLUP,Skill Damage,Fähigkeitsschaden
UI_TOOLTIP_SKILLUP_1V1,1v1 Skill Damage,1v1 Skill Schaden
UI_TOOLTIP_HEALUP,Healing,Heilung
UI_TOOLTIP_SKILLRANGE,Skill Range,Skill Range
UI_MAP_MENU,Menu,Menü
UI_MAP_MENU_TIP,Hide/Show the menu,Menü ein-/ausblenden
UI_TOOLTIP_RESTOREUP,HP Restoration,HP Wiederherstellung
UI_OPTION_FRAMERATE,FPS,FPS
UI_OPTION_FRAMERATE_TIP,Frames Per Second,Bilder pro Sekunde
UI_OPTION_FRAMERATE_SYNC,VSync,VSync
UI_WORLD_FLY_EQUIP,Fly,Fliegen
UI_WORLD_FLY_UNEQUIP,Land,Landen
UI_WORLD_PARTY,Party x%d,Party x%d
UI_WORLD_BUFF,Buff x%d,Buff x%d
UI_QUESTGOAL_MOBILE,Quest,Quest
UI_INPUT_NUMBER,Input a number,Gib eine Zahl ein
UI_SKILL_CLOSED,Closed,Geschlossen
UI_SKILL_POINT_COST,Point Cost,Benötigte SP
UI_SKILL_ADD_COMBO,Add to Combo,Zur Kombo hinzufügen
UI_SKILL_COMBO,Combo Bar,Komboleiste
UI_CASHSHOP_PENYA_ONLY,Penya Only,Nur Penya
UI_CASHSHOP_PENYA,Penya,Penya
UI_CASHSHOP_PENYA_VIP,Penya (VIP),Penya (VIP)
UI_CASHSHOP_BINDS,This item #bcannot be traded or sold#nb.,Dieses Item #bckann nicht gehandelt oder verkauft werden#nb.
UI_CASHSHOP_VIRTUAL,This purchase is #bnot an item#nb.,Dieser Kauf ist #kein Item#nb.
UI_TOOLTIP_DST_CRITICAL_RESIST,Critical Resist,Widerstand gegen kritische Treffer
UI_TOOLTIP_DST_PVP_DMG_RATE,PvP Damage Reduction,PvP Schadensreduzierung
UI_TOOLTIP_DST_PVE_DMG_RATE,PvE Damage Reduction,PvE Schadensreduktion
UI_TOOLTIP_DST_DEFMAGIC_RATE,Magic Resistance,Magieverteidigung
UI_TOOLTIP_DST_PVP_DMG,PvP Damage,PvP Schaden
UI_TOOLTIP_DST_PVE_DMG,PvE Damage,PvE Schaden
UI_TOOLTIP_DST_ASAL,Asalraalaikum Damage,Asalraalaikum Damage
UI_TOOLTIP_WALL_LIVES,Number of lives: %d,Anzahl Leben: %d
UI_BUFF_REMOVE_TITLE,Cancel Buff,Buff entfernen
UI_BUFF_REMOVE_QUESTION,Do you confirm the removal of the Buff #b%s#nb? It is not possible to undo this action.,Bestätigst du die Entfernung des Buffs #b%s#nb? Diese Aktion kann nicht rückgängig gemacht werden.
UI_TOOLTIP_REFLEX_HIT,Reflected Damage: %d%% / %d%% (PVP),Reflektierter Schaden: %d%% / %d%% (PvP)
UI_TOOLTIP_CHANCESTUN_PVP,Stun Probability (PVP),Betäubungswahrscheinlichkeit (PvP)
UI_TOOLTIP_CHANCESTUN_PVE,Stun Probability (PVE),Betäubungswahrscheinlichkeit (PvE)
UI_TOOLTIP_CHANCEPOISON,Poison Probability,Vergiftungswahrscheinlichkeit
UI_TOOLTIP_CHANCESTEALHP,Steal HP Probability,HP Stehlen Wahrscheinlichkeit
UI_TOOLTIP_CHANCESTEALMP,Steal MP Probability,Steal MP Probability
UI_TOOLTIP_CHANCESTEALFP,Steal FP Probability,Steal FP Probability
UI_TOOLTIP_CHANCEBLEEDING,Bleeding Probability,Blutungswahrscheinlichkeit
UI_OPTION_PARTY_MEMBERS_HP,Party Members HP,HP von Partymitgliedern anzeigen
UI_TOOLTIP_DOTTICK,DoT Tick: %s Seconds,Schaden über Zeit: %s Sekunden
UI_TOOLTIP_MAXHIT,Max Targets: %d,Max Targets: %d
UI_TOOLTIP_MAXHIT_PVP,Max Targets: %d / %d (PVP),Max Targets: %d / %d (PVP)
UI_PRIVATE_SHOP_OK,Shop,Shop
UI_PRIVATE_SHOP_OK_TIP,Open a Personal Shop,Eröffne einen privaten Laden
UI_PRIVATE_SHOP_VENDOR,Vendor,Verkäufer
UI_PRIVATE_SHOP_VENDOR_TIP,Create a Vendor that will sell your items for you,"Erstelle einen Verkäufer, welcher deine Gegenstände für dich verkauft"
UI_PRIVATE_SHOP_VENDOR_OPEN,Will you create a vendor?,Willst du einen Verkäufer erstellen?
UI_PRIVATE_SHOP_VENDOR_SKIN,Vendor Shop Skin:,Verkäufer Shop Skin:
UI_TIMEINFO_TITLE,Info,Info
UI_TIMEINFO_SERVER,Current Server,Aktueller Server
UI_TIMEINFO_TIME,Current Time,Aktuelle Zeit
UI_TIMEINFO_CONNECTION,Connection Time,Verbindungszeit
UI_TIMEINFO_SESSION,Session Duration,Sitzungsdauer
UI_CHAT_TITLE,Chat,Chat
UI_CHAT_FILTERS,Filters,Filter
UI_CHAT_VIEW_LANGUAGES,View Languages,Sprachen anzeigen
UI_CHAT_YOUR_LANGUAGE,Your Language,Deine Sprache
UI_INVENTORY_CONVERT_SOULLINK,Convert soul link,Seelengebunden umwandeln
UI_INVENTORY_PUTCHAT,Link in Chat,Verlinkung im Chat
UI_INVENTORY_LOCK,Mark Favorite,Markiere als Favoriten
UI_INVENTORY_UNLOCK,Unmark Favorite,Entferne Favoriten
UI_APP_EXTRABAG_TIP,Opens a second view of your inventory.,Öffnet eine zweite Ansicht deines Inventars.
UI_INVENTORY_TAB_ALL,All,Alles
UI_INVENTORY_TAB_GENERAL,General,General
UI_INVENTORY_TAB_PET,Pet,Begleiter
UI_INVENTORY_TAB_CLOTH,Cloth,Kleidung
UI_INVENTORY_TAB_QUEST,Quest,Quest
UI_INVENTORY_DROP,Drop,Fallen lassen
UI_INVENTORY_DELETE_BTN,Delete,Löschen
UI_INVENTORY_ACTION_USE,Use,Benutzen
UI_INVENTORY_ACTION_EQUIP,Equip,Ausrüsten
UI_TOOLTIP_UNSELLABLE,Cannot be sold to NPC.,Kann nicht an NPCs verkauft werden.
UI_UPGRADE_PROB,Success: #b%s#nb,Erfolgschance: #b%s#nb
UI_OPTION_ADVANCEDSHADERS,Advanced Shaders,Erweiterte Shader
UI_OPTION_BLOOM,Bloom,Blüte
UI_OPTION_DOF,Depth of Field,Tiefenschärfe
UI_OPTION_SSAO,SSAO,SSAO
UI_OPTION_VLIGHT,Volumetric Light,Volumetric Light
UI_OPTION_WATERQUALITY,Water Quality,Wasserqualität
UI_OPTION_WATERQUALITY_TIP,Changes reflection quality and resolution.,Ändert die Qualität und Auflösung der Reflexion.
UI_OPTION_BLOOMQUALITY,Bloom Quality,Überstrahlen Qualität
UI_OPTION_BLOOMQUALITY_TIP,Changes blur size and intensity of the bloom.,Ändert die Größe und Intensität von Überstrahlen.
UI_OPTION_COLORBLIND,Colorblind Mode,Farbenblind-Modus
UI_OPTION_COLORBLIND_TIP,Changes the colorblind filter mode.,Ändert den Farbblindfiltermodus.
UI_OPTION_CAMERAFOCUS,Camera Focus,Kamerafokus
UI_OPTION_CAMERAFOCUSINFO,Toggles the automatic camera zoom and focus when interacting with objects and NPCs.,Aktiviert das automatische Zoomen und Fokussieren der Kamera bei der Interaktion mit Objekten und NPCs..
UI_MESSAGE_TIME,%s Ago,vor %s
UI_MESSAGE_CLEAR,Clear messages,Lösche Nachrichten
UI_INSTANTMSG_TITLE_TIP,Manage your Messages,Verwalte deine Nachrichten
UI_CHARINFO_PARAM_BEFORE,#b[Before Stat Changes]#nb,#b[Vor Statusanpassung]#nb
UI_CHARINFO_PARAM_AFTER,#b[After Stat Changes]#nb,#b[Nach Statusanpassung]#nb
UI_CHARINFO_PARAM_BASE,From Stats:,Durch Status:
UI_CHARINFO_PARAM_CUSTOM,From Buffs and Equipment:,Durch Buffs und Ausrüstung:
UI_WORLD_COMBO,COMBO,COMBO
UI_BOUNTYINPUT_TITLE,Register Bounty,Kopfgeld aussetzen
UI_BOUNTYINPUT_HEADER,"Are you sure you want to register a bounty? (It will be visible in the bounty list, min. reward %s Penya)","Bist du dir sicher, dass du ein Kopfgeld aussetzen willst? (Es wird in der Kopfgeld-Liste sichtbar sein, kleinste Belohnung %s Penya)"
UI_BOUNTYINPUT_CONFIRM,Are you sure you want to register a #b%s Penya#nb bounty on #b%s#nb? This cannot be undone.,"Bist du dir sicher, dass du ein #b%s Penya#nb Kopfgeld auf #b%s#nb aussetzen willst? Dies kann nicht rückgängig gemacht werden."
UI_BOUNTYINPUT_REGISTER,Register,Registrieren
UI_BOUNTYINPUT_FEE,+ %s%% Fee,+ %s%% Gebühr
UI_BOUNTYINPUT_TOTAL,%s Penya,%s Penya
UI_BOUNTYINPUT_LABEL_NAME,Bounty,Kopfgeld
UI_BOUNTYINPUT_LABEL_DURATION,Duration,Dauer
UI_BOUNTYINPUT_LABEL_REWARD,Reward,Belohnung
UI_BOUNTYINPUT_LABEL_TOTAL,Total,Gesamt
UI_BOUNTYINPUT_LABEL_COMMENT,Comment,Kommentar
UI_BOUNTYLIST_TITLE,Bounty List,Kopfgeld Liste
UI_BOUNTYLIST_HEADER_NAME,Name,Name
UI_BOUNTYLIST_HEADER_LEVEL,Level,Level
UI_BOUNTYLIST_HEADER_REWARD,Reward,Belohnung
UI_BOUNTYLIST_HEADER_TIMELEFT,Time left,Verbleibende Zeit
UI_BOUNTYLIST_HEADER_COMMENT,Comment,Kommentar
UI_BOUNTYPOS_TITLE,Bounty Position,Kopfgeldposition
UI_BOUNTYPOS_FEE,Are you sure you want to pay %s Penya to see %s's position?,"Bist du dir sicher, dass du %s Penya bezahlen willst, um %s's Position zu sehen?"
UI_APP_GACHA_TIP,Displays the Gacha Menu.,Zeigt das Gacha Menü.
UI_GACHA_TITLE,Gacha,Gacha
UI_GACHA_OPEN,Open,Öffnen
UI_GACHA_QUANTITY_MAX,Max,Max
UI_GACHA_RESET,Reset,Reset
UI_GACHA_DESC_EMPTY,"Drag and drop an item pack, a gift box, a gacha box or an housing pack in the item slot.","Ziehe das Item Paket, die Geschenkbox oder eine Gacha Box oder ein Wohnpaket in den Item Slot."
UI_GACHA_DESC_ITEMPACK,When opening the package you will receive #ball#nb items listed below. You can open several packages in a row.,Beim Öffnen des Pakets erhältst du #balle#nb unten aufgeführten Gegenstände. Du kannst mehrere Pakete hintereinander öffnen.
UI_GACHA_DESC_GIFTBOX,When opening the box you will receive #bone#nb of the items listed below according to the probabilities. You can open several boxes in a row.,Beim Öffnen der Kiste erhältst du #beinen#nb der unten aufgeführten Gegenstände entsprechend der Wahrscheinlichkeiten. Du kannst mehrere Kisten hintereinander öffnen.
UI_GACHA_DESC_GACHA,When opening the gacha you will receive #bone#nb of the items listed below. Once an item has been received it is removed from the gacha. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to get #ball#nb the items listed below. The gacha is then reinitialized.,"Beim Öffnen des Gacha erhältst du #beines#nb der unten aufgeführten Gegenstände. Sobald ein Gegenstand erhalten wurde, wird er aus dem Gacha entfernt. Du kannst mehrere Gacha hintereinander öffnen. Wenn du genug Gacha öffnest, bekommst du #bgarantiert alle#nb unten aufgeführten Gegenstände. Das Gacha wird dann neu eingerichtet."
UI_GACHA_DESC_RESET,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.,"Wenn du möchtest, kannst du die Gacha ab %d Öffnungen auch #bfreiwillig#nb zurücksetzen."
UI_GACHA_DESC_RESET_MAX,"If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d.","Auf Wunsch kannst du die Gacha auch #bfreiwillig zurücksetzen#nb, beginnend mit %d Eröffnungen, für eine maximale Zeit von %d."
UI_GACHA_DESC_GLOBAL,When opening the gacha you will receive #bone#nb of the items listed below. Once an item has been received it is removed from the gacha. You can open several gachas in a row. This box is shared between #ball the players#nb and the last one to open it gets the item below. The gacha is then reinitialized.,"Beim Öffnen des Gacha erhältst du #beines#nb der unten aufgeführten Gegenstände. Sobald ein Gegenstand erhalten wurde, wird er aus dem Gacha entfernt. Du kannst mehrere Gacha hintereinander öffnen. Die Kiste wird zwischen #ballen Spielern#nb aufgeteilt und der letzte, der sie öffnet, erhält den unten aufgeführten Gegenstand. Das Gacha wird dann neu eingerichtet."
UI_GACHA_DESC_INFO,For more information please check our General Sales Conditions in the Cash Shop.,Weitere Informationen findest du in unseren Allgemeinen Verkaufsbedingungen im Cash Shop.
UI_GACHA_LASTITEM,Last item,Letzter Gegenstand
UI_GACHA_PREVIEW,PREVIEW,VORSCHAU
UI_GACHA_SOLDOUT,Sold out,Ausverkauft
UI_WELCOME_MSG,Welcome to the world of		\nFlyff Online!,Willkommen in der Welt von		\nFlyff Online!
UI_WELCOME_BTN,Let's go!,Los geht's!
UI_TUTORIAL_MSG,Do you want the tutorial?,Do you want the tutorial?
UI_TOOLTIP_DST_INCOMINGDMG,Incoming Damage,Eingehender Schaden
UI_TOOLTIP_DST_DMGOFFLOADING,Damage Redirection,Schadensumleitung
UI_TOOLTIP_DST_INCOMINGHEALING,Incoming Healing,Eingehende Heilung
UI_TOOLTIP_ELEMENT,Element: %s,Element: %s
UI_APP_BOT_TIP,Bot Simulation,Bot Simulation
UI_TOOLTIP_DST_EXP,Monster Exp,Monster Erfahrung
UI_TOOLTIP_DST_ITEM_DROPRATE,Item Drop Rate,Item Drop Chance
UI_TOOLTIP_DST_AUTO_RECOVERY_FP,Auto Attack FP Recovery,Auto Attack FP Widerherstellung
UI_TOOLTIP_DST_AUTOHP,HP Recovery %d%% Below %d%%,HP Wiederherstellung %d%% unter %d%%
UI_OPTION_MYNAME,My Name,Mein Name
UI_OPTION_OTHERNAME,Others Name,Sonstige Namen
UI_OPTION_NPCNAME,NPCs Name,NPC Namen
UI_TOOLTIP_DST_RECOVERY_EXP,Exp Lost,Verlorene Erfahrung
UI_GUILD_NAME_COLOR,Guild Name Color,Farbe des Gildennamens
UI_TOOLTIP_DST_SPIRIT_STRIKE,Spirit Strike,Spirit Strike
UI_TOOLTIP_DST_STEAL_FP_DMG,Steal FP,FP stehlen
UI_OPTION_PROVISIONAL_HP,HP Bar Damage History,Schadensverlauf anzeigen
UI_TOOLTIP_DST_SKILL_AWAKE,%s Damage+%d%%,%s Schaden+%d%%
