Key,English,Traditional_Chinese
UI_ACHIEVEMENTS_PROGRESSION,Progression,級數
UI_ACHIEVEMENTS_CARD_LEVEL,Level %d,等級 %d
UI_ACHIEVEMENTS_CARD_BONUS,Attack +%s%%,攻擊力 +%s%%
UI_ACHIEVEMENTS_NOTITLE,No Title,不選擇稱號
UI_ACHIEVEMENTS_NOTITLE_DESCRIPTION,Do not show any title.,不顯示任何任何稱號
UI_ACHIEVEMENTS_PVPTITLE,PVP Title,PVP 稱號
UI_ACHIEVEMENTS_PVPTITLE_CURRENT,"(Currently ""%s"")","(當前 ""%s"")"
UI_ACHIEVEMENTS_PVPTITLE_DESCRIPTION,Show your current PVP title.,顯示你現在的PVP稱號
UI_ACHIEVEMENTS_TITLES_SELECT,Select,選擇
UI_ACHIEVEMENTS_TITLES_FROM,From,從
UI_ACHIEVEMENTS_CLAIMBTN,Claim,領取
UI_ACHIEVEMENTS_CLAIMTIP,Receive your rewards!,獲得你的獎勵
UI_ACHIEVEMENTS_CLAIMTIP_RAND,Spin the wheel! Will you be lucky today?,轉動輪盤!你今天幸運嗎?
UI_ACHIEVEMENTS_AVAILABLE,Available,使用可能
UI_ACHIEVEMENTS_COMPLETED,This achievement has been completed!,這項成就已經完成
UI_TOOLTIP_PARTY_LEVEL,Required Party Level: %d,需要的劇團等級：%d
UI_TOOLTIP_PARTY_POINTS,Required Points: %d,需要的點數：%d
UI_PARTY_PERMANENT_CONFIRM,Members of your party will no longer be ejected automatically when they are offline. If you create or join another party it will have no effect on the new party. Do you confirm the use?,你的隊伍成員在離線時將不再被自動踢出，如果你創建或加入另一個劇團時將沒有效果，你確定要使用嗎?
UI_PARTY_PERMANENT,Permanent Party,永久劇團
UI_SEARCHPARTY_TITLE,Search Party,搜尋劇團
UI_SEARCHGUILD_TITLE,Search Guild,搜尋公會
UI_GROUPSEARCH,Search,搜尋
UI_TOOLTIP_TRANSMUTE,Transmutation:,轉換：
UI_TOOLTIP_RARITY,Rarity:,稀有度：
UI_TOOLTIP_RARITY_NORMAL,Common,一般
UI_TOOLTIP_RARITY_RARE,Uncommon,罕見
UI_TOOLTIP_RARITY_STRONG,Rare,稀有
UI_TOOLTIP_RARITY_UNIQUE,Unique,獨特
UI_TOOLTIP_RARITY_VERYRARE,Very Rare,非常稀有
UI_TOOLTIP_RARITY_ULTIMATE,Ultimate,終極
UI_WORLD_CASTING,Casting,鑄造中
UI_WORLD_HARVESTING,Harvesting,收成
UI_WORLD_OPENING,Opening,Opening
UI_WORLD_CHARGING,Charging,Charging
UI_NAVIGATOR_LOCALTIME,Local Time,當地時間
UI_NAVIGATOR_SERVERTIME,Server Time,伺服器時間
UI_NAVIGATOR_MADRIGALTIME,Madrigal Time,瑪德利賈時間
UI_UPGRADESAFE_STOP,Stop,停止
UI_UPGRADESAFE_RESET,Reset,重新分配
UI_UPGRADESAFE_MATERIAL_NORMAL,Power Dice,能量骰子
UI_UPGRADESAFE_MATERIAL_ULTIMATE,Sun Stone,日光石
UI_UPGRADESAFE_MATERIAL_ELEMENT,Card,卡片
UI_UPGRADESAFE_COST,#b%s#nb per attempt,#b%s#nb 次嘗試
UI_UPGRADESAFE_TARGET_PIERCING,Piercing Goal,穿洞目標
UI_UPGRADESAFE_TARGET,Upgrade Goal,精鍊目標
UI_UPGRADESAFE_CURRENT_PIERCING,~Piercings~,~現在穿洞值~
UI_UPGRADESAFE_CURRENT,~Current Value~,現在精鍊值
UI_SEARCHGROUP_MODE_NO,Not findable,沒有搜索到
UI_SEARCHGROUP_MODE_CONFIRM,Leader approval,團長允許
UI_SEARCHGROUP_MODE_FREE,Join freely,自由加入
UI_GROUPSEARCH_REFRESH,Refresh,更新
UI_GROUPSEARCH_FILTER,Filter:,篩選：
UI_GROUPSEARCH_SORT,Sort:,種類：
UI_GROUPSEARCH_PARTYNAME,Party Name,劇團名稱
UI_GROUPSEARCH_GUILDNAME,Guild Name,公會名稱
UI_GROUPSEARCH_LEADER,Leader,團長
UI_GROUPSEARCH_MASTER,Master,公會長
UI_GROUPSEARCH_LEVEL,Level,Level
UI_GROUPSEARCH_MEMBERS,Members,成員
UI_GROUPSEARCH_BUFFS,Buffs,增益
UI_GROUPSEARCH_LEADERLEVEL,Leader Level,團長等級
UI_GROUPSEARCH_LEADERNAME,Leader Name,團長名稱
UI_GROUPSEARCH_MASTERLEVEL,Master Level,公會長等級
UI_GROUPSEARCH_MASTERNAME,Master Name,會長名稱
UI_GROUPSEARCH_ALL,All,All
UI_GROUPSEARCH_FRIENDS,Friend Leaders,好友團長
UI_GROUPSEARCH_STRANGERS,Stranger Leaders,陌生人團長
UI_GROUPSEARCH_MASTERFRIENDS,Friend Masters,好友公會長
UI_GROUPSEARCH_MASTERSTRANGERS,Stranger Masters,陌生人公會長
UI_GROUPSEARCH_JOIN,Join,加入
UI_GROUPSEARCH_LEADERAPPROVAL,Your request must be approved by the Leader,你的請求需經過團長允許
UI_GROUPSEARCH_MASTERAPPROVAL,Your request must be approved by the Master,你的請求需經過公會長允許
UI_PARTY_JOINQUESTION,%s wants to join your party. Do you accept?,%s 想要加入你的劇團，你要同意請求嗎?
UI_GUILD_SEARCHNOTICE,Search Notice,搜索通知
UI_GUILD_SEARCHNOTICE_TIP,Setup the notice in Guild Search.,設定公會搜索通知
UI_DAMAGEMETER_RESET,Reset Damage Statistics,重製傷害統計
UI_DAMAGEMETER_TITLE,Damage Stats %d/%d,傷害數據 %d/%d
UI_TOOLTIP_SKILL_NOFLY,Flying: No,飛行：不可
UI_DAMAGEMETER_TOGGLE,Show/hide Damage Statistics,顯示/隱藏 傷害統計
UI_SHOP_QUICK_SELL,Quick Sell,快速販賣
UI_SHOP_QUICK_SELL_TIP,Quickly sell a category of items.,快速販賣一個類別的物品
UI_SHOP_BUY_BACK,Buy Back,回購
UI_SHOP_BUY_BACK_TIP,Purchase back items that you recently sold by mistake.,購回不小心賣出的物品
UI_SHOP_QUICK_SELL_CONFIRM,Sell,登錄
UI_SHOP_QUICK_SELL_TOTAL,Total:,總共：
UI_SHOP_QUICK_SELL_UNCOMMON,Uncommon & Lower,罕見以下
UI_SHOP_QUICK_SELL_RARE,Rare & Lower,稀有以下
UI_SHOP_QUICK_SELL_FOOD,Food,食物
UI_SHOP_QUICK_SELL_POTION,Potion,藥水
UI_SHOP_BACK_TITLE,Buy back item,購回物品
UI_SHOP_BACK_CONFIRM,Do you want to purchase back the item for %s penya?,花費 %s 金幣來回購這項物品
UI_TOOLTIP_BOWRANGE,Bow Range,弓的距離
UI_TOOLTIP_SKILLUP,Skill Damage,技能傷害
UI_TOOLTIP_SKILLUP_1V1,1v1 Skill Damage,單體技能傷害
UI_TOOLTIP_HEALUP,Healing,回復
UI_TOOLTIP_SKILLRANGE,Skill Range,Skill Range
UI_MAP_MENU,Menu,選單
UI_MAP_MENU_TIP,Hide/Show the menu,隱藏/顯示 選單
UI_TOOLTIP_RESTOREUP,HP Restoration,HP恢復值
UI_OPTION_FRAMERATE,FPS,FPS
UI_OPTION_FRAMERATE_TIP,Frames Per Second,每秒靜態畫面數
UI_OPTION_FRAMERATE_SYNC,VSync,垂直同步
UI_WORLD_FLY_EQUIP,Fly,飛行
UI_WORLD_FLY_UNEQUIP,Land,降落
UI_WORLD_PARTY,Party x%d,劇團 x%d
UI_WORLD_BUFF,Buff x%d,增益 x%d
UI_QUESTGOAL_MOBILE,Quest,Quest
UI_INPUT_NUMBER,Input a number,輸入數字
UI_SKILL_CLOSED,Closed,未公佈
UI_SKILL_POINT_COST,Point Cost,點數需求
UI_SKILL_ADD_COMBO,Add to Combo,追加連技
UI_SKILL_COMBO,Combo Bar,連技條
UI_CASHSHOP_PENYA_ONLY,Penya Only,僅限金幣
UI_CASHSHOP_PENYA,Penya,金幣
UI_CASHSHOP_PENYA_VIP,Penya (VIP),金幣(VIP)
UI_CASHSHOP_BINDS,This item #bcannot be traded or sold#nb.,此物品#b 不能交易或販售#nb。
UI_CASHSHOP_VIRTUAL,This purchase is #bnot an item#nb.,此次購買#b 不是商品#nb。
UI_TOOLTIP_DST_CRITICAL_RESIST,Critical Resist,爆擊耐性
UI_TOOLTIP_DST_PVP_DMG_RATE,PvP Damage Reduction,PvP傷害耐性
UI_TOOLTIP_DST_PVE_DMG_RATE,PvE Damage Reduction,PvE 傷害減免
UI_TOOLTIP_DST_DEFMAGIC_RATE,Magic Resistance,魔法抗性
UI_TOOLTIP_DST_PVP_DMG,PvP Damage,PvP傷害
UI_TOOLTIP_DST_PVE_DMG,PvE Damage,PvE傷害
UI_TOOLTIP_DST_ASAL,Asalraalaikum Damage,Asalraalaikum Damage
UI_TOOLTIP_WALL_LIVES,Number of lives: %d,生命數：%d
UI_BUFF_REMOVE_TITLE,Cancel Buff,解除增益
UI_BUFF_REMOVE_QUESTION,Do you confirm the removal of the Buff #b%s#nb? It is not possible to undo this action.,你確定要解除增益嗎 #b%s#nb?，解除後不可復原
UI_TOOLTIP_REFLEX_HIT,Reflected Damage: %d%% / %d%% (PVP),反射傷害：%d%% / %d%% (PVP)
UI_TOOLTIP_CHANCESTUN_PVP,Stun Probability (PVP),暈眩機率(PVP)
UI_TOOLTIP_CHANCESTUN_PVE,Stun Probability (PVE),暈眩機率(PVE)
UI_TOOLTIP_CHANCEPOISON,Poison Probability,中毒機率
UI_TOOLTIP_CHANCESTEALHP,Steal HP Probability,HP吸收機率
UI_TOOLTIP_CHANCESTEALMP,Steal MP Probability,Steal MP Probability
UI_TOOLTIP_CHANCESTEALFP,Steal FP Probability,Steal FP Probability
UI_TOOLTIP_CHANCEBLEEDING,Bleeding Probability,出血機率
UI_OPTION_PARTY_MEMBERS_HP,Party Members HP,劇團成員HP
UI_TOOLTIP_DOTTICK,DoT Tick: %s Seconds,持續傷害頻率：%s 秒
UI_TOOLTIP_MAXHIT,Max Targets: %d,Max Targets: %d
UI_TOOLTIP_MAXHIT_PVP,Max Targets: %d / %d (PVP),Max Targets: %d / %d (PVP)
UI_PRIVATE_SHOP_OK,Shop,商店
UI_PRIVATE_SHOP_OK_TIP,Open a Personal Shop,開啟個人商店
UI_PRIVATE_SHOP_VENDOR,Vendor,行動商店
UI_PRIVATE_SHOP_VENDOR_TIP,Create a Vendor that will sell your items for you,創建一個為你販售物品的行動商店
UI_PRIVATE_SHOP_VENDOR_OPEN,Will you create a vendor?,是否創建一個行動商店?
UI_PRIVATE_SHOP_VENDOR_SKIN,Vendor Shop Skin:,行動商店外觀：
UI_TIMEINFO_TITLE,Info,資訊
UI_TIMEINFO_SERVER,Current Server,當前伺服器
UI_TIMEINFO_TIME,Current Time,當前時間
UI_TIMEINFO_CONNECTION,Connection Time,連接時間
UI_TIMEINFO_SESSION,Session Duration,持續對話時間
UI_CHAT_TITLE,Chat,聊天
UI_CHAT_FILTERS,Filters,過濾
UI_CHAT_VIEW_LANGUAGES,View Languages,查看語言
UI_CHAT_YOUR_LANGUAGE,Your Language,你的語言
UI_INVENTORY_CONVERT_SOULLINK,Convert soul link,轉換帳號綁定
UI_INVENTORY_PUTCHAT,Link in Chat,連接到聊天室
UI_INVENTORY_LOCK,Mark Favorite,我的最愛
UI_INVENTORY_UNLOCK,Unmark Favorite,移除我的最愛
UI_APP_EXTRABAG_TIP,Opens a second view of your inventory.,開啟物品欄的第二個視窗
UI_INVENTORY_TAB_ALL,All,全部
UI_INVENTORY_TAB_GENERAL,General,一般
UI_INVENTORY_TAB_PET,Pet,寵物
UI_INVENTORY_TAB_CLOTH,Cloth,衣服
UI_INVENTORY_TAB_QUEST,Quest,任務
UI_INVENTORY_DROP,Drop,掉落
UI_INVENTORY_DELETE_BTN,Delete,刪除
UI_INVENTORY_ACTION_USE,Use,使用
UI_INVENTORY_ACTION_EQUIP,Equip,裝備
UI_TOOLTIP_UNSELLABLE,Cannot be sold to NPC.,無法販售給NPC
UI_UPGRADE_PROB,Success: #b%s#nb,成功：#b%s#nb
UI_OPTION_ADVANCEDSHADERS,Advanced Shaders,高級著色器
UI_OPTION_BLOOM,Bloom,盛開
UI_OPTION_DOF,Depth of Field,景深
UI_OPTION_SSAO,SSAO,SSAO
UI_OPTION_VLIGHT,Volumetric Light,Volumetric Light
UI_OPTION_WATERQUALITY,Water Quality,水質
UI_OPTION_WATERQUALITY_TIP,Changes reflection quality and resolution.,改變反射品質和解析度。
UI_OPTION_BLOOMQUALITY,Bloom Quality,高光溢出品質
UI_OPTION_BLOOMQUALITY_TIP,Changes blur size and intensity of the bloom.,更改光暈的模糊大小和強度。
UI_OPTION_COLORBLIND,Colorblind Mode,色盲模式
UI_OPTION_COLORBLIND_TIP,Changes the colorblind filter mode.,變更色盲濾鏡模式。
UI_OPTION_CAMERAFOCUS,Camera Focus,相機對焦
UI_OPTION_CAMERAFOCUSINFO,Toggles the automatic camera zoom and focus when interacting with objects and NPCs.,與目標和 NPC 交互時切換自動相機縮放和對焦。
UI_MESSAGE_TIME,%s Ago,%s 前
UI_MESSAGE_CLEAR,Clear messages,清除訊息
UI_INSTANTMSG_TITLE_TIP,Manage your Messages,管理你的訊息
UI_CHARINFO_PARAM_BEFORE,#b[Before Stat Changes]#nb,#b[能力變更前]#nb
UI_CHARINFO_PARAM_AFTER,#b[After Stat Changes]#nb,#b[能力變更後]#nb
UI_CHARINFO_PARAM_BASE,From Stats:,來自能力值：
UI_CHARINFO_PARAM_CUSTOM,From Buffs and Equipment:,來自增益和裝備：
UI_WORLD_COMBO,COMBO,連技
UI_BOUNTYINPUT_TITLE,Register Bounty,登錄懸賞金
UI_BOUNTYINPUT_HEADER,"Are you sure you want to register a bounty? (It will be visible in the bounty list, min. reward %s Penya)",你確定你想要登錄懸賞金嗎?(可在賞金你確定你想要登錄懸賞金嗎?(可在賞金清單中看見，分，獎勵 %s 金幣)
UI_BOUNTYINPUT_CONFIRM,Are you sure you want to register a #b%s Penya#nb bounty on #b%s#nb? This cannot be undone.,你確定你想要登錄 #b%s 金幣#nb，#b%s#nb做為賞金嗎?，賞金無法被退回。
UI_BOUNTYINPUT_REGISTER,Register,登錄
UI_BOUNTYINPUT_FEE,+ %s%% Fee,+ %s%% 手續費
UI_BOUNTYINPUT_TOTAL,%s Penya,%s 金幣
UI_BOUNTYINPUT_LABEL_NAME,Bounty,賞金
UI_BOUNTYINPUT_LABEL_DURATION,Duration,期限
UI_BOUNTYINPUT_LABEL_REWARD,Reward,Reward
UI_BOUNTYINPUT_LABEL_TOTAL,Total,Total
UI_BOUNTYINPUT_LABEL_COMMENT,Comment,留言
UI_BOUNTYLIST_TITLE,Bounty List,賞金清單
UI_BOUNTYLIST_HEADER_NAME,Name,Name
UI_BOUNTYLIST_HEADER_LEVEL,Level,Level
UI_BOUNTYLIST_HEADER_REWARD,Reward,報酬
UI_BOUNTYLIST_HEADER_TIMELEFT,Time left,剩餘時間
UI_BOUNTYLIST_HEADER_COMMENT,Comment,留言
UI_BOUNTYPOS_TITLE,Bounty Position,賞金目標的地點
UI_BOUNTYPOS_FEE,Are you sure you want to pay %s Penya to see %s's position?,你確定要支付 %s 金幣來知道 %s 的地點嗎?
UI_APP_GACHA_TIP,Displays the Gacha Menu.,顯示轉蛋選單
UI_GACHA_TITLE,Gacha,轉蛋
UI_GACHA_OPEN,Open,開啟
UI_GACHA_QUANTITY_MAX,Max,最大
UI_GACHA_RESET,Reset,重新分配
UI_GACHA_DESC_EMPTY,"Drag and drop an item pack, a gift box, a gacha box or an housing pack in the item slot.",將物品包，禮物盒和轉蛋箱拖放到物品欄中 
UI_GACHA_DESC_ITEMPACK,When opening the package you will receive #ball#nb items listed below. You can open several packages in a row.,當打開包裹時你會收到下列#b所有#nb清單中的物品，你可以一次打開數個
UI_GACHA_DESC_GIFTBOX,When opening the box you will receive #bone#nb of the items listed below according to the probabilities. You can open several boxes in a row.,開啟箱子你將會獲得物品機率清單中的其中#b一個#nb物品，你可以一次打開好幾個箱子
UI_GACHA_DESC_GACHA,When opening the gacha you will receive #bone#nb of the items listed below. Once an item has been received it is removed from the gacha. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to get #ball#nb the items listed below. The gacha is then reinitialized.,開啟轉蛋後，你將會得到物品清單的其中#b一項#nb物品，若你獲得物品後，該項物品將被移出轉蛋。你可以一次開啟數個轉蛋。#b保證#nb你可以獲得清單內#b所有#nb道具，只要開啟足夠的轉蛋。物品全數獲得後轉蛋將會被重製。
UI_GACHA_DESC_RESET,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.,如果你想要的話，你也可以從 %d 開始#b自己重製轉蛋#nb
UI_GACHA_DESC_RESET_MAX,"If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d.",如果您願意，您也可以#b自願重置扭蛋#nb，從 %d 個空位開始，最多 %d 時間。
UI_GACHA_DESC_GLOBAL,When opening the gacha you will receive #bone#nb of the items listed below. Once an item has been received it is removed from the gacha. You can open several gachas in a row. This box is shared between #ball the players#nb and the last one to open it gets the item below. The gacha is then reinitialized.,開啟轉蛋後，你將會得到物品清單的其中#b一項#nb物品，若你獲得物品後，該項物品將被移出轉蛋。你可以一次開啟數個轉蛋。此項將跟#b所有玩家#nb共用，到最後一項物品被獲得，轉蛋將會被重製。
UI_GACHA_DESC_INFO,For more information please check our General Sales Conditions in the Cash Shop.,更詳細的資訊請參考現金商店中的基本販售條約
UI_GACHA_LASTITEM,Last item,最後的物品
UI_GACHA_PREVIEW,PREVIEW,預覽
UI_GACHA_SOLDOUT,Sold out,已售出
UI_WELCOME_MSG,Welcome to the world of		\nFlyff Online!,歡迎來到		\n飛飛 Online!
UI_WELCOME_BTN,Let's go!,Let's go!
UI_TUTORIAL_MSG,Do you want the tutorial?,Do you want the tutorial?
UI_TOOLTIP_DST_INCOMINGDMG,Incoming Damage,承受傷害
UI_TOOLTIP_DST_DMGOFFLOADING,Damage Redirection,傷害重定向
UI_TOOLTIP_DST_INCOMINGHEALING,Incoming Healing,即將到來的治愈
UI_TOOLTIP_ELEMENT,Element: %s,屬性：%s
UI_APP_BOT_TIP,Bot Simulation,機器人模擬
UI_TOOLTIP_DST_EXP,Monster Exp,怪物經驗值
UI_TOOLTIP_DST_ITEM_DROPRATE,Item Drop Rate,物品掉落機率
UI_TOOLTIP_DST_AUTO_RECOVERY_FP,Auto Attack FP Recovery,自動攻擊FP恢復
UI_TOOLTIP_DST_AUTOHP,HP Recovery %d%% Below %d%%,HP恢復量%d%% 以下 %d%%
UI_OPTION_MYNAME,My Name,自己的名稱
UI_OPTION_OTHERNAME,Others Name,其他玩家的名稱
UI_OPTION_NPCNAME,NPCs Name,NPC名稱
UI_TOOLTIP_DST_RECOVERY_EXP,Exp Lost,失去經驗值
UI_GUILD_NAME_COLOR,Guild Name Color,公會名稱顏色
UI_TOOLTIP_DST_SPIRIT_STRIKE,Spirit Strike,精神打擊
UI_TOOLTIP_DST_STEAL_FP_DMG,Steal FP,HP吸收
UI_OPTION_PROVISIONAL_HP,HP Bar Damage History,HP條傷害紀錄
UI_TOOLTIP_DST_SKILL_AWAKE,%s Damage+%d%%,%s 傷害+%d%%
UI_LEVELDOWN_CANCEL_TITLE,Remove Level Reduction,降等取消
UI_MSGBOX_CONFIRM,Confirm,確認
UI_CHANGECHAR_TITLE,Change Character,變更角色
UI_CHANGECHAR_MSG,Select character and channel:,選擇角色和伺服器：
UI_CHARINFO_EXPRATE,Exp Rate,經驗值倍率
UI_CHARINFO_EXPRATE_TIP,Your personal Exp rate. Does not include server and event rates.,自己的經驗值倍率，不包含伺服器和活動經驗加成
UI_TOOLTIP_ITEM_BINDING,Binding,綁定
UI_TOOLTIP_ITEM_BINDING_DESC,This material makes the target item Soul-Bound.,這個素材已綁定角色
UI_BINDING_NOTICE,#cffff0000This operation will bind the item to your character. You can cancel with a Scroll of Unbinding.#nc,#cffff0000這項操作將解除物品對角色綁定，你可以使用解除綁定卷軸來解除物品綁定。#nc
UI_BINDING_MESSAGE,This item is now bound to your character.,此物品現在已解除綁定
UI_TOOLTIP_ITEM_BOUND,[Soul-Bound],[角色綁定]
UI_TOOLTIP_ITEM_BOUND_DESC,Can be unbound.,可以被解除綁定
UI_BINDING_TITLE,Binding,綁定
UI_BINDING_CONFIRM,Do you want to continue?,你要繼續嗎?
UI_UNBINDING_TITLE,Unbinding,解除綁定
UI_UNBINDING_MSG_TITLE,Confirm Unbinding,確認解除綁定
UI_UNBINDING_MSG,Do you confirm the removal of #ball item improvements#nb to unbind the item?,為了解除物品綁定，你確定要移除所有的物品上的強化嗎?
UI_UNBINDING_LABEL,Place an item in the slot below:,在下方的欄位放置物品：
UI_ELEMENT_CHANGE_SLOT,Place an item here to change it's elemental attribute.,將物品放置此處來變更物品屬性
UI_ELEMENT_CHANGE_TIP,Change to %s Element,變更為 %s 屬性
UI_EXPSTOP_RELOAD,Reload,重整
UI_EXPSTOP_BTN,Lock Exp,經驗值鎖定
UI_EXPSTOP_BTN_TIP,Stop gaining experience from killed monsters. You still get experience from quests.,無法從怪物身上獲得經驗值，但可以從任務獲得經驗值
UI_EXPSTOP_RELOAD_TITLE,Exp Lock Reload,重整經驗值鎖定
UI_EXPSTOP_RELOAD_MSG,"You can stop gaining experience, the price is #b%d Penya#nb per monster killed to reload the gauge. How many monsters do you want to kill?",你可以停止獲得經驗，每隻怪物擊殺花費#b%d 金幣#nb來重整計量表，你想要擊殺多少隻怪物?
UI_EXPSTOP_RELOAD_LABEL,Monsters:,怪物：
UI_EXPSTOP_RELOAD_CONFIRM,Will you pay %s Penya to reload the Exp Lock gauge?,你想要支付 %s 金幣來重整經驗值鎖定計量表嗎?
UI_ARENA_RANKING_TITLE,Arena Ranking,競技場排名
UI_ARENA_RANKING_NAME,Name,名稱
UI_ARENA_RANKING_LEVEL,Level,等級
UI_ARENA_RANKING_JOB,Job,職業
UI_ARENA_RANKING_KILLS,Kills,擊殺
UI_ARENA_RANKING_DEATHS,Deaths,死亡
UI_ARENA_RANKING_RATIO,Ratio,比率
UI_ARENA_RANKING_DIFF,Difference,差異
UI_ARENA_RANKING_PERFECT,Perfect,完美
UI_ARENA_RANKING_LASTUPDATE,Last update:,上次更新：
UI_ARENA_RANKING_RANK,Your rank:,你的排名：
UI_ARENA_RANKING_NORANK,not ranked,無排名
UI_ARENA_REWARD_TITLE,Arena Reward,競技場獎勵
UI_ARENA_REWARD_DESCHDR,Description,說明
UI_ARENA_REWARD_DESC,Fight other players in the arena and win in order to move up in the ranking.\nThe ranking will reset each week and the players at the top will earn rewards.,在競技場中與其他玩家戰鬥並獲勝以提升排名。\n每週都會重置排名，排名前段的玩家將獲得獎勵。
UI_ARENA_REWARD_PRIZEHDR,Prize Details,詳細的獎勵
UI_ARENA_REWARD_RESETHDR,Next reset,下一次的重製
UI_PARTY_MINLEVEL,Min Level,最低等級
UI_PARTY_MINLEVEL_TIP,Minimum party member level required to receive experience.,為了獲得經驗值所需劇團成員的最低等級要求
UI_PARTY_MINLEVEL_VAL_M,%d #i(Affected by master player)#ni,%d #i(受高手影響)#ni
UI_PARTY_EXPBONUS,Exp Bonus,經驗值加成
UI_PARTY_EXPBONUS_TIP,"Experience Bonus that you get with the Party. Active members are those who participate in the current combat. Contribution includes attacking, healing and tanking.",參加劇團獲得的經驗獎勵。有參與當前戰鬥的成員，包括攻擊、治療和坦克。
UI_PARTY_EXPBONUS_ACTIVE,x Active,參與度
UI_TOOLTIP_BLESSING_WARNING,Blessed items cannot be dropped or traded.,被祝福的物品不能被丟棄或交易
UI_TOOLTIP_BLESSING,Goddess Blessing,Goddess Blessing
UI_OPTION_ONECLICKATTACK,Single Click to Attack,單擊攻擊
UI_GEM_CREATE,Extract,抽取
UI_COMBATPOWER_RANKING_TITLE,Combat Power Ranking,戰鬥力排名
UI_ACHIEVEMENT_REMAINING,Remaining: %d / %d,剩餘：%d / %d
UI_ACHIEVEMENT_SOLDOUT,Sold out,已售出
UI_SHININGDICE_UPGRADE,Power Dice 4/6/12,能量骰子 D/C/S
UI_SHININGDICE_PIERCING,Power Dice 8/10,能量骰子 B/A
UI_CRAFTPETCANDY_MAT,Harvested Berry,收成的莓果
UI_CRAFTPETCANDY_CANDY,Pet Candy,寵物糖果
UI_SHININGDICE_BINDING,#cffff0000The resulting Shining Power Dice will be Binding as well.#nc,#cffff0000完成製作的閃耀能量骰子將會被綁定#nc
UI_TOOLTIP_DURATION,Duration:,期限：
UI_TOOLTIP_DURATION_ONLINE,(Online),(線上)
UI_TOOLTIP_DURATION_OFFLINE,(Offline counted),(離線時持續計時)
UI_TOOLTIP_DURATION_EQUIP,(After first use),(第一次使用)
UI_TOOLTIP_DURATION_VENDOR,Shop Time:,商店時間：
UI_TOOLTIP_VISUAL_CLOAK,Can be worn over another cloak.,可套用在另一件斗篷上
UI_MESSAGE_ADMINCLIENT,Only Game Masters can login. Please use the public client to play.,僅限GM登入，請使用一般客戶端遊玩。
UI_CONVERTWEAP_WEAPON,Weapon,武器
UI_CONVERTWEAP_WEAPON_TIP,Place a General Weapon in the window to upgrade it to a Unique Weapon.,在視窗放置一般武器讓他升級為獨特武器
UI_CONVERTWEAP_DICE,Shining Power Dice,閃耀的能量骰子
UI_CONVERTWEAP_DICE_TIP,You need to use a Shining Power Dice.,你需要使用閃耀的能量骰子
UI_CONVERTWEAP_GEM,Jewel,寶石
UI_CONVERTWEAP_GEM_TIP,Please use the correct Jewels.,請使用正確的寶石
