Key,English,Simplified_Chinese
PROPQUEST_INC_001560,Your efforts are most appreciated!,辛苦你了~
PROPQUEST_INC_001561,You're a long way from a doctor’s office… but I am still a healer of the sick and injured.,我之前是医疗神官，虽然目前没有这职业，不过，之前满有名的~呵呵，我现在仍会帮其他人治疗看病喔！
PROPQUEST_INC_001562,"Retrieve the Seal of Aenn from Roy near the Plateau of Silence in Saint Morning, then take it to Clamb, the Ringmaster Sage. You can find him at the Fountain of Dead Person.",去晨光梦幻沙漠的邪恶的紫草食人花那找回艾诺纹章之后，再去找位于亡者之潭的守护使者贤者可伯内特！
PROPQUEST_INC_001565,"Now, deliver the Seal to Teshar, the leader of Kyon Soldiers.",请把这遗物拿给在帕里的佣兵团团长特莎！
PROPQUEST_INC_001566,Teshar and her Mercenaries can be found in Eastern Flarine.,佣兵团基地位于帕里东广场，去那里找找看吧~
PROPQUEST_INC_001567,Make haste!,那~我先走了！
PROPQUEST_INC_001568,"The Seal is very important, and you’re one of the only people able to keep it safe. Please, reconsider taking this task.",这遗物非常重要！记的要好好保管，安全的送还给主人！
PROPQUEST_INC_001569,"Greetings, I am Teshar, and I lead Kyon’s company of soldiers for hire. How may I help...oh my. How did you find this? I’ve looked all over Flaris for it.",你好！我是佣兵团团长特莎，是你找回这个的吗？你是怎么找到的？
PROPQUEST_INC_001570,"In Saint Morning, really? That explains why I never ran across it. Anyway, thank you very much. Please, take this as a token of my appreciation.",原来如此，是在晨光找到的啊！总之，谢谢你的帮忙，这谢礼请收下吧！
PROPQUEST_INC_001571,This Scroll was passed down to each Ringmasters in my family. I’d like you to have it.,这是给继承者的卷轴，记的要好好保管喔！这是你已经成为了守护使者继承者的证明！
PROPQUEST_INC_001572,"Even though the Kyon are hired soldiers, we do not follow just anyone because of the money. We respect faith and royalty.",本佣兵团可不是随随便便的佣兵团~我们很重视信义和礼仪的！
PROPQUEST_INC_001573,Deliver the Seal of Aenn to Teshar in Eastern Flarine.,请把这遗物拿给帕里的佣兵团团长特莎！
PROPQUEST_INC_001576,"Now, since you’re going to become a Ringmaster, you should see the Ringmaster Priest, Heedan, in Darkon 3.",请你去找达肯第3区的守护使者司祭【海登】，她可是绝色美女喔！
PROPQUEST_INC_001577,She’s been trying to track down the Teardrop of Aenn that was stolen by Hunter X.,海登一直四处找寻艾诺的泪珠的下落！
PROPQUEST_INC_001578,"If you can get it back, you’d help her out a great deal.",经多方打听，这宝物好像被【猎人X】所持有，你快去找回来吧！
PROPQUEST_INC_001581,But… you must do it if you are to become a Ringmaster.,这宝物价值连城，无论如何一定非找回来不可， 这就是我想请你帮我做的事情！
PROPQUEST_INC_001582,"Great job, now everything is at it should be.",真的辛苦你了！宝物终于回到原来的地方了！
PROPQUEST_INC_001583,Thank you very much. I will do my best to keep it safe.,"谢谢!我不会再弄丢了,一定会好好的保管！"
PROPQUEST_INC_001584,"I have given you your task, young one. Please do it.",这里是守护英雄的祭坛，来到这里有什么事情呢！
PROPQUEST_INC_001585,"$QUEST_END_KILL_NAME$ is in Darkon 1. Find him, get back the $QUEST_END_ITEM_NAME$, and take it to Heedan in Cendil, Darkon 3.",$QUEST_END_KILL_NAME$就在达肯1区，跟他找回$QUEST_END_ITEM_NAME$之后，再拿给达肯3的守护使者祭司海登！
PROPQUEST_INC_001588,Here is the Symbol of the Hero. You have to complete one more task in order to be recognized as a Successor of the Hero.,这标志是证明你是英雄守护使者的继承者，不过还需要另一个证明！
PROPQUEST_INC_001589,"There is a place called the Room of the Guardian. You can find it in Guardiane. There, the Will of Heroes is protected.",圣堂的守护之室，去吧，去打倒那继承着英雄的意志的灵魂！
PROPQUEST_INC_001590,"Defeat the guardian spirit, Cardinal Guardian, and retrieve his heart.",打倒守护之室的守护兽贝纳卡蒂诺，取得他的心脏，这是最后一个证明！！
PROPQUEST_INC_001591,"Then, deliver the heart to Romvoette, the Ringmaster Guardian in Guardiane.",然后，请你把这心脏拿给圣堂的守护使者[隆波艾达]。
PROPQUEST_INC_001592,"I wish you luck, Assist.",希望你能成为真正的英雄继承者，加油！
PROPQUEST_INC_001593,"You've come all this way just to give up? This is the last step. Please, think this through.",你要放弃？都已经成为了英雄的继承者，我没听错吧？！
PROPQUEST_INC_001594,"Welcome, Assist. You've done very well! Now, I appoint you the Successor of the Ringmaster Hero!",恭喜你喔！你已经通过最后的测验，你已经成为了守护使者的继承者了！
PROPQUEST_INC_001595,"Aenn, bless and watch over this person who is following your will, Ringmaster!",艾诺啊！这里有要继承你意志的人，请祝福他！
PROPQUEST_INC_001596,"I believe you've come here by mistake, Assist. Have you forgotten your task?",这里只有英雄的继承者才可以进入喔，请回吧！
PROPQUEST_INC_001597,"Defeat the Cardinal Guardian in Guardiane and retrieve his heart. Then visit Romvoette, the Ringmaster Guardian in Guardiane",去打倒守护兽贝纳卡蒂诺，并取得他的心脏，再去找守护使者隆波艾达！
PROPQUEST_INC_001600,"So, you think you're ready to become a Successor of the Psykeeper Hero? You've come a long way, Magician. I think you're ready.",精神使者需要坚强的意志和精神力！你能做得到吗？
PROPQUEST_INC_001601,"First, we'll need to test your skills in combat if we are to continue down this path.",首先，测试你的战斗技巧及能力，看你是否有资格继续下去
PROPQUEST_INC_001602,"I want you to defeat $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s. Not Small $QUEST_END_KILL_NAME$s or Giant $QUEST_END_KILL_NAME$s, just $QUEST_END_KILL_NAME$s. They are located southwest of the Gouthan Mountains.",我想让你去击杀$QUEST_END_KILL_COUNT$个$QUEST_END_KILL_NAME$s。不是小型$QUEST_END_KILL_NAME$也不是巨型$QUEST_END_KILL_NAME$，而是$QUEST_END_KILL_NAME$。他们位于永恒森林的西南部。
PROPQUEST_INC_001603,"I will be watching you, Magician. Good luck!",我在看着你，魔导士。祝你好运
PROPQUEST_INC_001604,You're giving up now before you've even started?,你还没开始就要放弃了吗？
PROPQUEST_INC_001605,"Yes, very well done, Magician. You've certainly come a long way. You're ready to become a Successor to the Psykeeper Hero.",辛苦你了！果然我没看错人了，你可以成为继承者了！
PROPQUEST_INC_001606,"I've already given you your task, my friend. You must hurry.",我已经给你分配任务了，我的朋友。你得尽快
PROPQUEST_INC_001607,"Horison tells me you've already chosen the path of the Elementor. I cannot aid you. If you have any questions, please ask her. You can still cancel the other job quest in the Quest Window and come back to me.",你已经被选到元素使者的继承者，请你去找【赫雷森．凯列蓝】
PROPQUEST_INC_001608,"Defeat $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s. Not Small $QUEST_END_KILL_NAME$s or Giant $QUEST_END_KILL_NAME$s, just $QUEST_END_KILL_NAME$s. They are located southwest of the Gouthan Mountains.",击杀$QUEST_END_KILL_COUNT$个$QUEST_END_KILL_NAME$。不是小型$QUEST_END_KILL_NAME$，也不是大型的$QUEST_END_KILL_NAME$，而是$QUEST_END_KILL_NAME$。它们位于永恒森林的西南方向。
PROPQUEST_INC_001610,Successor of Hero -Underwear-,英雄的继承者-魔法衬衣-
PROPQUEST_INC_001611,Here is your Letter of Recommendation. This shows that I have recognized your potential. Do not lose this document.,这推廌书表示首领认定继承者的能力，若没有推荐书认定形同无效，所以，要好好保管！！
PROPQUEST_INC_001612,"For your next assignment, I need you to retrieve the Magic Underwear of Power from Kynsy who is hiding somewhere near the Erons Factory in Darkon 1.",请把那推荐书拿给位于莱乐安山脉亡者之潭的精神使者贤者【可林】。
PROPQUEST_INC_001614,"Good luck to you, Magician!",祝你好运，魔导士！
PROPQUEST_INC_001615,"Are you afraid to walk the path of the Psykeeper? Sure, it's not easy, but I think you have what it takes. Speak with me again if you change your mind.",你在害怕什么！为了要成为真正的精神使者，请坚强一点！
PROPQUEST_INC_001616,"Yes, you found them! Amazing! What…? Do I like girl's underwear? What a silly question!","Yes, you found them! Amazing! What…? Do I like girl's underwear? What a silly question!"
PROPQUEST_INC_001617,"Anyway, you did an excellent job acquiring these. I will continue your training immediately.",能打败奇撒易取回魔法衬衣，可真有你的~实在是太感谢你啦！
PROPQUEST_INC_001618,"Well, I certainly look dashing in these! *snicker*",辛苦你了！ 真是太麻烦你了！
PROPQUEST_INC_001619,"Now, where did I put my underwear...",唉呀，我的身份居然被你摸清了，可别再跟别人说出去喔！
PROPQUEST_INC_001620,"Deliver the $QUEST_END_ITEM_NAME$ and the Letter of Recommendation to Cuarine, the Psykeeper Wiseman at the Fountain of Dead Person near the Northern Leren Mountains.",递交$QUEST_END_ITEM_NAME$和推荐信给位于乐雅山脉北部亡者之潭的精神使者的贤者可林。
PROPQUEST_INC_001623,"Alright, so let's move on. Deliver the Magic Underwear of Power to Ryupang in Madren Town",你要帮忙做的事…就是，把这魔法衬衣拿给义贼团首领【鲁班】。
PROPQUEST_INC_001624,"Make haste, Magician!",不耽误你的时间，下次见！
PROPQUEST_INC_001625,"Ryupang NEEDS that underwear! Please, think it over!",这…这…我又不是变态拿着这个东西做啥？我看你还是帮我拿给他吧！
PROPQUEST_INC_001626,"Hmmm… yes? What've you go there, young Magician?",你真厉害耶~没有你帮忙，我还真不知道该怎么办才好！
PROPQUEST_INC_001627,"The Magic Underwear of Power! Where did you find them? No matter, the important thing is that we now have this very important relic.",不管怎么样还是谢谢你喔！这是给你的谢礼，请收下吧！
PROPQUEST_INC_001628,"Take this, my friend. This Stamped Scroll will prove you are worthy to become a Successor of the Psykeeper Hero.",这卷轴表示首领肯定继承者的能力！
PROPQUEST_INC_001629,We are the survivors of the Massacre of the Mr. Pumpkins. We became soldiers to fight back and seek our revenge. Curse those Pumpkin-heads!,我们义贼团是为了对抗南瓜先生而组成的！
PROPQUEST_INC_001630,Deliver the Magic Underwear of Power to Ryupang in Madren Town.,请把这东西拿给义贼团首领鲁班。
PROPQUEST_INC_001633,"No, on to your next challenge, Magician! I need you to speak with someone.",请你去找达肯第3区的精神使者的祭坛找祭司【安得利尔】。
PROPQUEST_INC_001634,"Pereb, the Psykeeper Priest, is trying to locate an ancient Relic from the war somewhere in the Cave of Envy in Darkon 2. It's called the Trace of Offerep.",安得利尔在寻找欧布华矿石，因为那遗物非常有价值！
PROPQUEST_INC_001636,"Well, what are you waiting for? Get moving!",那么就拜托你了！
PROPQUEST_INC_001637,"Don't give up now, Magician. You're so close!",我非常需要那东西，所以请一定要找回来喔！
PROPQUEST_INC_001638,"I am grateful that you've brought the Trace of Offerep, Magician. I have been searching for this for a very long time.",终于找到了，这是我最尊敬的人的遗物！好高兴喔！真是的，我高兴的眼泪都流出来了…
